Race,Driver,Bet placed,Driver race outcome,Implied probability,Estimated probability,Expected value,Bet outcome,Units won,Net units won
Belgian,Daniel Ricciardo,Odds to Finish Top Six,15,0.2,0.3029909542784356,0.5149547713921778,0,0.0,-1.0
Belgian,Daniel Ricciardo,Odds to Finish Top Ten,15,0.5,0.5534901026622722,0.10698020532454433,0,0.0,-1.0
Belgian,Sebastian Vettel,Odds to Finish Top Three,8,0.015151515151515152,0.0176497740077521,0.16488508451163875,0,0.0,-1.0
Belgian,Sebastian Vettel,Odds to Finish Top Six,8,0.1,0.1398470050080658,0.39847005008065794,0,0.0,-1.0
Belgian,Lance Stroll,Odds to Finish Top Three,11,0.009900990099009901,0.014283698955795699,0.44265359453536557,0,0.0,-1.0
Belgian,Alexander Albon,Odds to Win,10,0.0011098779134295228,0.0023053165166176,1.0770901814724572,0,0.0,-1.0
Belgian,Alexander Albon,Odds to Finish Top Three,10,0.004975124378109453,0.0358194363678553,6.199706709938915,0,0.0,-1.0
Belgian,Alexander Albon,Odds to Finish Top Six,10,0.024390243902439025,0.1398497902264507,4.733841399284478,0,0.0,-1.0
Belgian,Alexander Albon,Odds to Finish Top Ten,10,0.19607843137254902,0.2764706393541969,0.41000026070640416,1,5.1,4.1
Belgian,Nicholas Latifi,Odds to Finish Top Three,18,0.0033222591362126247,0.0066865977567347,1.0126659247771448,0,0.0,-1.0
Belgian,Nicholas Latifi,Odds to Finish Top Six,18,0.006622516556291391,0.0527634966433404,6.9672879931444,0,0.0,-1.0
MexicoCity,Max Verstappen,Odds to Finish Top Three,1,0.8181818181818182,0.9659549184693577,0.18061156701810366,1,1.222222222222222,0.2222222222222221
MexicoCity,Max Verstappen,Odds to Finish Top Six,1,0.8571428571428571,0.9850284262233672,0.14919983059392838,1,1.1666666666666667,0.16666666666666674
MexicoCity,Max Verstappen,Odds to Finish Top Ten,1,0.875,0.9865925467526134,0.1275343391458439,1,1.1428571428571428,0.1428571428571428
MexicoCity,Sergio Perez,Odds to Finish Top Three,3,0.5555555555555556,0.7018420373461869,0.26331566722313626,1,1.7999999999999998,0.7999999999999998
MexicoCity,Sergio Perez,Odds to Finish Top Six,3,0.8461538461538461,0.9097426040466542,0.07515035023695504,1,1.1818181818181819,0.18181818181818188
MexicoCity,Sergio Perez,Odds to Finish Top Ten,3,0.8666666666666667,0.9546501116845615,0.10151935963603242,1,1.1538461538461537,0.15384615384615374
MexicoCity,Lewis Hamilton,Odds to Finish Top Ten,2,0.8666666666666667,0.9397681035741717,0.08434781181635187,1,1.1538461538461537,0.15384615384615374
MexicoCity,Carlos Sainz,Odds to Finish Top Ten,5,0.8666666666666667,0.9238129967816343,0.06593807320957801,1,1.1538461538461537,0.15384615384615374
MexicoCity,George Russell,Odds to Win,4,0.034482758620689655,0.0722048580998687,1.0939408848961922,0,0.0,-1.0
MexicoCity,George Russell,Odds to Finish Top Ten,4,0.8666666666666667,0.9558948290184044,0.10295557194431271,1,1.1538461538461537,0.15384615384615374
MexicoCity,Lando Norris,Odds to Win,9,0.00398406374501992,0.0052881864046431,0.327334787565418,0,0.0,-1.0
MexicoCity,Lando Norris,Odds to Finish Top Three,9,0.058823529411764705,0.0903157077319503,0.5353670314431551,0,0.0,-1.0
MexicoCity,Fernando Alonso,Odds to Win,19,0.00398406374501992,0.0063173763632843,0.5856614671843592,0,0.0,-1.0
MexicoCity,Esteban Ocon,Odds to Finish Top Three,8,0.027777777777777776,0.029742135878105203,0.07071689161178729,0,0.0,-1.0
MexicoCity,Pierre Gasly,Odds to Finish Top Six,11,0.06666666666666667,0.0679736642642571,0.019604963963856692,0,0.0,-1.0
MexicoCity,Valtteri Bottas,Odds to Finish Top Three,10,0.007633587786259542,0.0469623378592634,5.152066259563506,0,0.0,-1.0
MexicoCity,Valtteri Bottas,Odds to Finish Top Six,10,0.06666666666666667,0.1789761191439754,1.6846417871596313,0,0.0,-1.0
MexicoCity,Valtteri Bottas,Odds to Finish Top Ten,10,0.38461538461538464,0.4554086006138019,0.18406236159588496,1,2.5999999999999996,1.5999999999999996
MexicoCity,Daniel Ricciardo,Odds to Finish Top Three,7,0.0196078431372549,0.0205285651197423,0.046956821106857394,0,0.0,-1.0
MexicoCity,Daniel Ricciardo,Odds to Finish Top Six,7,0.11764705882352941,0.188805261131717,0.6048447196195945,0,0.0,-1.0
MexicoCity,Daniel Ricciardo,Odds to Finish Top Ten,7,0.35714285714285715,0.4827828723720546,0.3517920426417529,1,2.8,1.7999999999999998
MexicoCity,Zhou Guanyu,Odds to Finish Top Three,13,0.00398406374501992,0.004425321480484812,0.11075569160168786,0,0.0,-1.0
MexicoCity,Zhou Guanyu,Odds to Finish Top Six,13,0.027777777777777776,0.04096648583646581,0.4747934901127693,0,0.0,-1.0
MexicoCity,Mick Schumacher,Odds to Finish Top Six,16,0.03225806451612903,0.034283354377825745,0.06278398571259802,0,0.0,-1.0
MexicoCity,Nicholas Latifi,Odds to Finish Top Six,18,0.009900990099009901,0.019145647355975084,0.9337103829534834,0,0.0,-1.0
MexicoCity,Nicholas Latifi,Odds to Finish Top Ten,18,0.06666666666666667,0.15781432838057957,1.3672149257086934,0,0.0,-1.0
MexicoCity,Yuki Tsunoda,Odds to Finish Top Six,\N,0.034482758620689655,0.04518063104797303,0.3102383003912179,0,0.0,-1.0
French,Max Verstappen,Odds to Finish Top Three,1,0.75,0.8496730755193659,0.1328974340258211,1,1.3333333333333333,0.33333333333333326
French,Max Verstappen,Odds to Finish Top Six,1,0.8181818181818182,0.9411423931002252,0.1502851471224973,1,1.222222222222222,0.2222222222222221
French,Max Verstappen,Odds to Finish Top Ten,1,0.8823529411764706,0.9564666842923504,0.08399557553133041,1,1.1333333333333333,0.1333333333333333
French,Charles Leclerc,Odds to Finish Top Six,\N,0.8181818181818182,0.8694850347818998,0.06270393140009967,0,0.0,-1.0
French,Charles Leclerc,Odds to Finish Top Ten,\N,0.8823529411764706,0.9210340508306669,0.043838590941422506,0,0.0,-1.0
French,Lewis Hamilton,Odds to Finish Top Ten,2,0.8461538461538461,0.885030821410696,0.04594551621264076,1,1.1818181818181819,0.18181818181818188
French,Sergio Perez,Odds to Win,4,0.07692307692307693,0.1421397336874991,0.8478165379374882,0,0.0,-1.0
French,Sergio Perez,Odds to Finish Top Three,4,0.5121951219512195,0.585943515258518,0.14398495836186842,0,0.0,-1.0
French,Sergio Perez,Odds to Finish Top Six,4,0.8,0.8529176003650212,0.0661470004562763,1,1.25,0.25
French,Sergio Perez,Odds to Finish Top Ten,4,0.8461538461538461,0.9440808159321772,0.11573187337439128,1,1.1818181818181819,0.18181818181818188
French,George Russell,Odds to Finish Top Ten,3,0.8461538461538461,0.8632677936214828,0.02022557427993421,1,1.1818181818181819,0.18181818181818188
French,Fernando Alonso,Odds to Win,6,0.006622516556291391,0.0187573312086739,1.832357012509759,0,0.0,-1.0
French,Fernando Alonso,Odds to Finish Top Three,6,0.058823529411764705,0.0817173551809232,0.38919503807569433,0,0.0,-1.0
French,Lando Norris,Odds to Win,7,0.006622516556291391,0.0281291766741177,3.2475056777917732,0,0.0,-1.0
French,Lando Norris,Odds to Finish Top Three,7,0.058823529411764705,0.1767352302801641,2.00449891476279,0,0.0,-1.0
French,Lando Norris,Odds to Finish Top Six,7,0.3508771929824561,0.48819799767422667,0.391364293371546,0,0.0,-1.0
French,Daniel Ricciardo,Odds to Finish Top Three,9,0.024390243902439025,0.0442104327535448,0.8126277428953366,0,0.0,-1.0
French,Daniel Ricciardo,Odds to Finish Top Six,9,0.18181818181818182,0.2577155952141703,0.4174357736779366,0,0.0,-1.0
French,Daniel Ricciardo,Odds to Finish Top Ten,9,0.4878048780487805,0.5528862619828063,0.13341683706475305,1,2.0500000000000003,1.0500000000000003
French,Sebastian Vettel,Odds to Finish Top Three,11,0.006622516556291391,0.0103127443360586,0.5572243947448485,0,0.0,-1.0
French,Sebastian Vettel,Odds to Finish Top Six,11,0.06666666666666667,0.11574868332214061,0.7362302498321092,0,0.0,-1.0
French,Yuki Tsunoda,Odds to Finish Top Three,\N,0.006622516556291391,0.009421283755206,0.4226138470361058,0,0.0,-1.0
French,Yuki Tsunoda,Odds to Finish Top Six,\N,0.06666666666666667,0.100763327577317,0.511449913659755,0,0.0,-1.0
French,Alexander Albon,Odds to Finish Top Three,13,0.0033222591362126247,0.006054847084609929,0.8225089724675885,0,0.0,-1.0
French,Alexander Albon,Odds to Finish Top Six,13,0.027777777777777776,0.056004850405999326,1.0161746146159758,0,0.0,-1.0
French,Pierre Gasly,Odds to Finish Top Ten,12,0.2222222222222222,0.28881966593082786,0.29968849668872544,0,0.0,-1.0
French,Nicholas Latifi,Odds to Finish Top Six,\N,0.006622516556291391,0.022048931584075577,2.329388669195412,0,0.0,-1.0
French,Nicholas Latifi,Odds to Finish Top Ten,\N,0.05263157894736842,0.17379300261678948,2.3020670497190006,0,0.0,-1.0
