Race,Driver,Bet placed,Driver race outcome,Implied probability,Estimated probability,Expected value,Bet outcome,Units won,Net units won
Brazilian,Alexander Albon,Odds to Finish Top Six,15,0.0196078431372549,0.28571428572,13.57142857172,0,0,-1
Brazilian,Alexander Albon,Odds to Finish Top Ten,15,0.23255813953488372,0.4761904762000001,1.0476190476600005,0,0,-1
Brazilian,Yuki Tsunoda,Odds to Win,17,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
Brazilian,Yuki Tsunoda,Odds to Finish Top Three,17,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
Brazilian,Yuki Tsunoda,Odds to Finish Top Six,17,0.047619047619047616,0.28571428572,5.000000000120001,0,0,-1
Brazilian,Yuki Tsunoda,Odds to Finish Top Ten,17,0.23255813953488372,0.4761904762000001,1.0476190476600005,0,0,-1
Brazilian,Mick Schumacher,Odds to Win,13,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
Brazilian,Mick Schumacher,Odds to Finish Top Three,13,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
Brazilian,Mick Schumacher,Odds to Finish Top Six,13,0.038461538461538464,0.28571428572,6.42857142872,0,0,-1
Brazilian,Mick Schumacher,Odds to Finish Top Ten,13,0.18181818181818182,0.4761904762000001,1.6190476191000003,0,0,-1
Brazilian,Nicholas Latifi,Odds to Win,16,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
Brazilian,Nicholas Latifi,Odds to Finish Top Three,16,0.00398406374501992,0.14285714286,34.857142857860005,0,0,-1
Brazilian,Nicholas Latifi,Odds to Finish Top Six,16,0.009900990099009901,0.28571428572,27.85714285772,0,0,-1
Brazilian,Nicholas Latifi,Odds to Finish Top Ten,16,0.05263157894736842,0.4761904762000001,8.047619047800003,0,0,-1
Brazilian,Kevin Magnussen,Odds to Win,\N,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
Brazilian,Kevin Magnussen,Odds to Finish Top Three,\N,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
Brazilian,Kevin Magnussen,Odds to Finish Top Six,\N,0.027777777777777776,0.28571428572,9.285714285920001,0,0,-1
Brazilian,Kevin Magnussen,Odds to Finish Top Ten,\N,0.2857142857142857,0.4761904762000001,0.6666666667000005,0,0,-1
Brazilian,Zhou Guanyu,Odds to Win,12,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
Brazilian,Zhou Guanyu,Odds to Finish Top Three,12,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
Brazilian,Zhou Guanyu,Odds to Finish Top Six,12,0.027777777777777776,0.28571428572,9.285714285920001,0,0,-1
Brazilian,Zhou Guanyu,Odds to Finish Top Ten,12,0.20833333333333334,0.4761904762000001,1.2857142857600006,0,0,-1
Miami,Lando Norris,Odds to Win,\N,0.023255813953488372,0.04761904762,1.04761904766,0,0,-1
Miami,George Russell,Odds to Win,5,0.0196078431372549,0.04761904762,1.4285714286200002,0,0,-1
Miami,Lewis Hamilton,Odds to Win,6,0.0196078431372549,0.04761904762,1.4285714286200002,0,0,-1
Miami,Daniel Ricciardo,Odds to Win,13,0.013157894736842105,0.04761904762,2.6190476191200003,0,0,-1
Miami,Daniel Ricciardo,Odds to Finish Top Three,13,0.09090909090909091,0.14285714286,0.57142857146,0,0,-1
Miami,Valtteri Bottas,Odds to Win,7,0.008264462809917356,0.04761904762,4.7619047620199995,0,0,-1
Miami,Valtteri Bottas,Odds to Finish Top Three,7,0.043478260869565216,0.14285714286,2.28571428578,0,0,-1
Miami,Fernando Alonso,Odds to Win,11,0.0070921985815602835,0.04761904762,5.71428571442,0,0,-1
Miami,Fernando Alonso,Odds to Finish Top Three,11,0.05263157894736842,0.14285714286,1.7142857143400003,0,0,-1
Miami,Esteban Ocon,Odds to Win,8,0.0055248618784530384,0.04761904762,7.61904761922,0,0,-1
Miami,Esteban Ocon,Odds to Finish Top Three,8,0.034482758620689655,0.14285714286,3.1428571429400005,0,0,-1
Miami,Esteban Ocon,Odds to Finish Top Six,8,0.2222222222222222,0.28571428572,0.28571428574000013,0,0,-1
Miami,Pierre Gasly,Odds to Win,\N,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Miami,Pierre Gasly,Odds to Finish Top Three,\N,0.030303030303030304,0.14285714286,3.71428571438,0,0,-1
Miami,Pierre Gasly,Odds to Finish Top Six,\N,0.16666666666666666,0.28571428572,0.7142857143200001,0,0,-1
Miami,Zhou Guanyu,Odds to Win,\N,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Miami,Zhou Guanyu,Odds to Finish Top Three,\N,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Miami,Zhou Guanyu,Odds to Finish Top Six,\N,0.034482758620689655,0.28571428572,7.285714285880001,0,0,-1
Miami,Zhou Guanyu,Odds to Finish Top Ten,\N,0.19607843137254902,0.4761904762000001,1.4285714286200006,0,0,-1
Miami,Mick Schumacher,Odds to Win,15,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Miami,Mick Schumacher,Odds to Finish Top Three,15,0.014084507042253521,0.14285714286,9.14285714306,0,0,-1
Miami,Mick Schumacher,Odds to Finish Top Six,15,0.1111111111111111,0.28571428572,1.5714285714800003,0,0,-1
Miami,Mick Schumacher,Odds to Finish Top Ten,15,0.2857142857142857,0.4761904762000001,0.6666666667000005,0,0,-1
Miami,Alexander Albon,Odds to Win,9,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Miami,Alexander Albon,Odds to Finish Top Three,9,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Miami,Alexander Albon,Odds to Finish Top Six,9,0.009900990099009901,0.28571428572,27.85714285772,0,0,-1
Miami,Alexander Albon,Odds to Finish Top Ten,9,0.13333333333333333,0.4761904762000001,2.5714285715000007,0,0,-1
Miami,Lance Stroll,Odds to Win,10,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Miami,Lance Stroll,Odds to Finish Top Three,10,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Miami,Lance Stroll,Odds to Finish Top Six,10,0.034482758620689655,0.28571428572,7.285714285880001,0,0,-1
Miami,Lance Stroll,Odds to Finish Top Ten,10,0.19607843137254902,0.4761904762000001,1.4285714286200006,0,0,-1
Miami,Yuki Tsunoda,Odds to Win,12,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Miami,Yuki Tsunoda,Odds to Finish Top Three,12,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Miami,Yuki Tsunoda,Odds to Finish Top Six,12,0.07142857142857142,0.28571428572,3.000000000080001,0,0,-1
Miami,Yuki Tsunoda,Odds to Finish Top Ten,12,0.45454545454545453,0.4761904762000001,0.047619047640000245,0,0,-1
Miami,Nicholas Latifi,Odds to Win,14,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
